pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t5_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t5_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass,t5_exit_mass
p3,realistic-engaged,thr-hoarder,threshold,10,engagement-profile,258827.71,16200.00,5,N,,,2453236736.87,0.00,781.00,19238.09,129871.21,257929.71,0.00,3600.00,4500.00,7200.00,900.00,9.6121e-1,1.5698e+5,3.7573e+6,3.2485e+10,
p3,realistic-engaged,thr-hoarder,threshold,11,engagement-profile,261626.12,16200.00,5,N,,,316689947.23,0.00,781.00,7663.29,121377.87,260728.12,0.00,3600.00,4500.00,7200.00,900.00,9.6121e-1,4.1051e+4,5.4053e+6,3.4222e+10,
p3,realistic-engaged,thr-hoarder,threshold,12,engagement-profile,269170.18,17100.00,5,N,,,37829365818.81,0.00,781.00,12799.95,79526.91,268272.18,0.00,3600.00,7200.00,5400.00,900.00,9.6121e-1,9.2490e+4,3.6488e+6,8.4666e+10,
p3,realistic-engaged,thr-hoarder,threshold,13,engagement-profile,258149.23,14400.00,5,N,,,265991038.39,0.00,781.00,16836.53,99446.85,257251.23,0.00,3600.00,5400.00,4500.00,900.00,9.6121e-1,1.3292e+5,8.4083e+6,3.5428e+10,
p3,realistic-engaged,thr-hoarder,threshold,14,engagement-profile,331372.02,15300.00,5,N,,,11586648598.83,0.00,781.00,28831.80,167508.47,330474.02,0.00,3600.00,5400.00,5400.00,900.00,9.6121e-1,2.5306e+5,1.7530e+7,5.8491e+10,
p3,realistic-engaged,thr-hoarder,threshold,15,engagement-profile,298883.09,20700.00,5,N,,,84286911076.85,0.00,781.00,70509.57,136687.38,297985.09,0.00,3600.00,5400.00,10800.00,900.00,9.6121e-1,6.7049e+5,2.0046e+7,1.2837e+11,
p3,realistic-engaged,thr-hoarder,threshold,16,engagement-profile,263027.81,18000.00,5,N,,,415115969.02,0.00,781.00,6527.97,96652.46,262129.81,0.00,3600.00,6300.00,7200.00,900.00,9.6121e-1,2.9673e+4,3.4862e+6,4.4405e+10,
p3,realistic-engaged,thr-hoarder,threshold,17,engagement-profile,338490.04,22500.00,5,N,,,241121173303.15,0.00,781.00,33594.44,124343.70,337592.04,0.00,3600.00,4500.00,13500.00,900.00,9.6121e-1,3.0076e+5,5.3799e+6,2.8634e+11,
p3,realistic-engaged,thr-hoarder,threshold,18,engagement-profile,273284.80,15300.00,5,N,,,12709014676.24,0.00,781.00,12820.27,131710.39,272386.80,0.00,3600.00,3600.00,7200.00,900.00,9.6121e-1,9.2701e+4,2.5453e+7,5.8753e+10,
p3,realistic-engaged,thr-hoarder,threshold,19,engagement-profile,303509.89,15300.00,5,N,,,57150990593.38,0.00,781.00,33522.24,114691.64,302611.89,0.00,3600.00,3600.00,7200.00,900.00,9.6121e-1,3.0004e+5,4.7346e+6,1.0382e+11,
