pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t5_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t5_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass,t5_exit_mass
p1,realistic-engaged,comp-hoarder,completion,13,engagement-profile,266858.96,15300.00,5,N,,,97915437642.91,0.00,700.00,16841.53,145478.95,266624.96,0.00,3600.00,6300.00,4500.00,900.00,1.0062e+0,1.8607e+5,3.5298e+7,1.0973e+11,
p1,realistic-engaged,comp-hoarder,completion,14,engagement-profile,241339.90,12600.00,5,N,,,28502091888.98,0.00,700.00,28836.80,87056.80,240445.90,0.00,3600.00,4500.00,3600.00,900.00,1.0062e+0,3.5444e+5,6.6656e+7,2.3329e+11,
p1,realistic-engaged,comp-hoarder,completion,15,engagement-profile,208230.44,13500.00,5,N,,,50544238064.12,0.00,700.00,70514.57,123610.28,207332.44,0.00,3600.00,4500.00,4500.00,900.00,1.0062e+0,9.3947e+5,1.3283e+8,1.5604e+11,
p1,realistic-engaged,comp-hoarder,completion,16,engagement-profile,152923.16,12600.00,5,N,,,369131778862.67,0.00,700.00,6532.97,96652.46,152031.16,0.00,3600.00,6300.00,1800.00,900.00,1.0062e+0,4.1369e+4,9.2498e+8,2.6528e+11,
p1,realistic-engaged,comp-hoarder,completion,17,engagement-profile,204047.54,14400.00,5,N,,,62073398218.04,0.00,700.00,33599.44,117111.77,203150.54,0.00,3600.00,3600.00,6300.00,900.00,1.0062e+0,4.2130e+5,6.3231e+7,8.4021e+10,
p1,realistic-engaged,comp-hoarder,completion,18,engagement-profile,206596.91,11700.00,5,N,,,45453472786.73,0.00,700.00,12825.27,131711.39,205703.91,0.00,3600.00,3600.00,3600.00,900.00,1.0062e+0,1.2970e+5,4.1551e+8,2.2160e+11,
p1,realistic-engaged,comp-hoarder,completion,19,engagement-profile,245032.90,13500.00,5,N,,,19522970805.19,0.00,700.00,33527.24,125480.20,244139.90,0.00,3600.00,4500.00,4500.00,900.00,1.0062e+0,4.2029e+5,3.7677e+7,4.4004e+11,
p1,realistic-engaged,comp-hoarder,completion,20,engagement-profile,243971.77,10800.00,5,N,,,29753522694.37,0.00,700.00,88167.43,169678.64,243079.77,0.00,3600.00,2700.00,3600.00,900.00,1.0062e+0,1.1873e+6,2.7632e+8,2.6263e+11,
p1,realistic-engaged,comp-hoarder,completion,21,engagement-profile,181945.27,13500.00,5,N,,,317440987214.47,0.00,700.00,8318.01,112903.71,181050.27,0.00,3600.00,6300.00,2700.00,900.00,1.0062e+0,6.6439e+4,6.7483e+9,2.2328e+11,
p1,realistic-engaged,comp-hoarder,completion,22,engagement-profile,290113.86,12600.00,5,N,,,136594978824.93,0.00,700.00,38361.47,207613.67,289219.86,0.00,3600.00,6300.00,1800.00,900.00,1.0062e+0,4.8814e+5,7.9512e+9,2.7753e+11,
p1,realistic-engaged,comp-hoarder,completion,23,engagement-profile,190653.52,13500.00,5,N,,,925369046174.00,0.00,700.00,63690.43,136474.75,189761.52,0.00,3600.00,6300.00,2700.00,900.00,1.0062e+0,8.4368e+5,6.2567e+8,3.6101e+11,
p1,realistic-engaged,comp-hoarder,completion,24,engagement-profile,160728.25,12600.00,5,N,,,39887635860.09,0.00,700.00,13559.45,82579.85,159836.25,0.00,3600.00,5400.00,2700.00,900.00,1.0062e+0,1.4001e+5,2.3803e+7,2.5219e+11,
p1,realistic-engaged,comp-hoarder,completion,25,engagement-profile,301417.17,12600.00,5,N,,,8048833622259.75,0.00,700.00,39295.98,133434.80,300519.17,0.00,3600.00,2700.00,5400.00,900.00,1.0062e+0,5.0126e+5,4.1717e+7,9.1316e+12,
p1,realistic-engaged,comp-hoarder,completion,26,engagement-profile,252736.16,11700.00,5,N,,,26475269009.11,0.00,700.00,18849.82,149872.95,251844.16,0.00,3600.00,4500.00,2700.00,900.00,1.0062e+0,2.1426e+5,1.7125e+8,3.4547e+11,
p1,realistic-engaged,comp-hoarder,completion,27,engagement-profile,276710.24,12600.00,5,N,,,5339190037085.86,0.00,700.00,5952.58,177673.92,275813.24,0.00,3600.00,5400.00,2700.00,900.00,1.0062e+0,3.3228e+4,4.9685e+8,3.3129e+12,
p1,realistic-engaged,comp-hoarder,completion,28,engagement-profile,281685.65,11700.00,5,N,,,14152811408.76,0.00,700.00,18778.68,148649.41,280791.65,0.00,3600.00,3600.00,3600.00,900.00,1.0062e+0,2.1326e+5,1.7843e+7,2.6064e+11,
p1,realistic-engaged,comp-hoarder,completion,29,engagement-profile,261304.14,12600.00,5,N,,,27859123658.26,0.00,700.00,16056.87,157400.39,260411.14,0.00,3600.00,4500.00,3600.00,900.00,1.0062e+0,1.7506e+5,2.9481e+8,5.2137e+11,
p1,realistic-engaged,comp-hoarder,completion,30,engagement-profile,279152.89,16200.00,5,N,,,29244803352.20,0.00,700.00,14880.57,202157.51,278256.89,0.00,3600.00,6300.00,5400.00,900.00,1.0062e+0,1.5855e+5,5.5658e+7,1.7255e+11,
p1,realistic-engaged,comp-hoarder,completion,31,engagement-profile,196485.00,10800.00,5,N,,,48927031828613.65,0.00,700.00,24215.80,138338.67,196275.00,0.00,3600.00,4500.00,1800.00,900.00,1.0062e+0,2.8958e+5,2.9212e+9,1.5553e+11,
p1,realistic-engaged,comp-hoarder,completion,32,engagement-profile,198637.27,12600.00,5,N,,,5106208601914.05,0.00,700.00,8425.76,144793.11,198355.27,0.00,3600.00,5400.00,2700.00,900.00,1.0062e+0,6.7941e+4,4.4157e+8,1.3135e+11,
p1,realistic-engaged,comp-hoarder,completion,33,engagement-profile,241336.14,13500.00,5,N,,,16882490958.05,0.00,700.00,22470.59,128176.75,240444.14,0.00,3600.00,5400.00,3600.00,900.00,1.0062e+0,2.6509e+5,3.3690e+7,4.2851e+11,
p1,realistic-engaged,comp-hoarder,completion,34,engagement-profile,270077.33,12600.00,5,N,,,21979536587.85,0.00,700.00,26305.99,138962.28,269182.33,0.00,3600.00,4500.00,3600.00,900.00,1.0062e+0,3.1892e+5,1.4230e+8,4.2889e+11,
p1,realistic-engaged,comp-hoarder,completion,35,engagement-profile,166023.56,11700.00,5,N,,,214621299867708.59,0.00,700.00,8813.97,112516.44,165125.56,0.00,3600.00,3600.00,3600.00,900.00,1.0062e+0,7.3387e+4,2.0229e+7,4.7957e+12,
p1,realistic-engaged,comp-hoarder,completion,36,engagement-profile,218149.75,12600.00,5,N,,,328486533711.39,0.00,700.00,16643.78,129705.70,217880.75,0.00,3600.00,3600.00,4500.00,900.00,1.0062e+0,1.8329e+5,2.3335e+7,1.8853e+11,
p1,realistic-engaged,comp-hoarder,completion,37,engagement-profile,489985.03,11700.00,5,N,,,18560364752.46,0.00,700.00,49794.65,213204.26,489087.03,0.00,3600.00,3600.00,3600.00,900.00,1.0062e+0,6.4863e+5,2.3548e+7,3.5060e+11,
p1,realistic-engaged,comp-hoarder,completion,38,engagement-profile,179979.37,15300.00,5,N,,,847329819599.03,0.00,700.00,19769.92,103406.72,179081.37,0.00,3600.00,6300.00,4500.00,900.00,1.0062e+0,2.2717e+5,7.5853e+8,6.8297e+11,
p1,realistic-engaged,comp-hoarder,completion,39,engagement-profile,212378.85,11700.00,5,N,,,42963788184921.21,0.00,700.00,42008.06,114115.14,211480.85,0.00,3600.00,3600.00,3600.00,900.00,1.0062e+0,5.3934e+5,2.6391e+8,7.7479e+12,
p1,realistic-engaged,comp-hoarder,completion,40,engagement-profile,269221.93,16200.00,5,N,,,17063137825.95,0.00,700.00,14150.49,133258.13,268323.93,0.00,3600.00,5400.00,6300.00,900.00,1.0062e+0,1.4830e+5,1.6477e+7,7.4761e+11,
p1,realistic-engaged,comp-hoarder,completion,41,engagement-profile,196056.22,15300.00,5,N,,,952383017776.07,0.00,700.00,6099.62,96115.09,195282.22,0.00,3600.00,5400.00,5400.00,900.00,1.0062e+0,3.5291e+4,4.0096e+7,5.3013e+10,
p1,realistic-engaged,comp-hoarder,completion,42,engagement-profile,469902.50,15300.00,5,N,,,17469407921.74,0.00,700.00,17435.64,268871.04,469004.50,0.00,3600.00,5400.00,5400.00,900.00,1.0062e+0,1.9441e+5,9.0364e+7,3.4925e+11,
p1,realistic-engaged,comp-hoarder,completion,43,engagement-profile,171009.10,12600.00,5,N,,,35475459870749.00,0.00,700.00,6236.83,122279.89,170880.10,0.00,3600.00,6300.00,1800.00,900.00,1.0062e+0,3.7214e+4,8.6570e+8,1.2699e+11,
p1,realistic-engaged,comp-hoarder,completion,44,engagement-profile,265424.67,15300.00,5,N,,,16515609301.37,0.00,700.00,24924.81,115043.07,264526.67,0.00,3600.00,5400.00,5400.00,900.00,1.0062e+0,2.9953e+5,5.6767e+7,2.0177e+11,
p1,realistic-engaged,comp-hoarder,completion,45,engagement-profile,211591.54,10800.00,5,N,,,209879071836907.84,0.00,700.00,6182.15,182777.07,211210.54,0.00,3600.00,3600.00,2700.00,900.00,1.0062e+0,3.6456e+4,2.3258e+7,1.3284e+11,
p1,realistic-engaged,comp-hoarder,completion,46,engagement-profile,207128.97,13500.00,5,N,,,30472691533.64,0.00,700.00,21677.71,113582.45,206231.97,0.00,3600.00,3600.00,5400.00,900.00,1.0062e+0,2.5396e+5,2.9082e+7,7.9772e+10,
p1,realistic-engaged,comp-hoarder,completion,47,engagement-profile,247460.51,11700.00,5,N,,,15155980875.58,0.00,700.00,9365.96,166389.52,246568.51,0.00,3600.00,2700.00,4500.00,900.00,1.0062e+0,8.1135e+4,2.6466e+7,4.2777e+11,
p1,realistic-engaged,comp-hoarder,completion,48,engagement-profile,377487.44,15300.00,5,N,,,37312572869.45,0.00,700.00,23377.09,119338.28,376589.44,0.00,3600.00,4500.00,6300.00,900.00,1.0062e+0,2.7782e+5,5.7425e+7,1.0222e+12,
p1,realistic-engaged,comp-hoarder,completion,49,engagement-profile,394867.95,13500.00,5,N,,,21648501686.02,0.00,700.00,43442.96,251052.14,393970.95,0.00,3600.00,4500.00,4500.00,900.00,1.0062e+0,5.5947e+5,3.0889e+7,1.1739e+11,
p2,realistic-engaged,comp-rusher,completion,0,engagement-profile,887802.09,26100.00,5,N,,,9710899154.44,0.00,587.00,13684.52,570565.62,886905.09,0.00,3600.00,16200.00,5400.00,900.00,1.0002e+0,1.4778e+5,1.3480e+7,1.0855e+11,
p2,realistic-engaged,comp-rusher,completion,1,engagement-profile,195853.78,15300.00,5,N,,,12704391985039.71,0.00,587.00,39512.51,115122.22,195734.78,0.00,3600.00,6300.00,4500.00,900.00,1.0002e+0,5.2494e+5,1.2381e+8,1.4212e+11,
p2,realistic-engaged,comp-rusher,completion,2,engagement-profile,290554.49,16200.00,5,N,,,12816424855.88,0.00,587.00,11367.89,191899.72,289661.49,0.00,3600.00,7200.00,4500.00,900.00,1.0002e+0,1.1394e+5,7.4277e+7,2.4267e+11,
p2,realistic-engaged,comp-rusher,completion,3,engagement-profile,372728.91,14400.00,5,N,,,17216097095.67,0.00,587.00,26215.78,240987.67,371836.91,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,3.3077e+5,3.9269e+7,4.4731e+11,
p2,realistic-engaged,comp-rusher,completion,4,engagement-profile,376255.65,12600.00,5,N,,,17678675102.27,0.00,587.00,16878.31,178519.49,375360.65,0.00,3600.00,4500.00,3600.00,900.00,1.0002e+0,1.9442e+5,1.4329e+8,2.3555e+11,
p2,realistic-engaged,comp-rusher,completion,5,engagement-profile,246280.81,12600.00,5,N,,,173349732343.36,0.00,587.00,22258.71,169601.90,246232.81,0.00,3600.00,3600.00,4500.00,900.00,1.0002e+0,2.7298e+5,2.0709e+7,1.7949e+11,
p2,realistic-engaged,comp-rusher,completion,6,engagement-profile,326662.38,11700.00,5,N,,,2155840053551.22,0.00,587.00,10199.24,213901.44,325764.38,0.00,3600.00,2700.00,4500.00,900.00,1.0002e+0,9.6883e+4,1.8195e+8,2.7248e+12,
p2,realistic-engaged,comp-rusher,completion,7,engagement-profile,233059.40,15300.00,5,N,,,25102057502.76,0.00,587.00,6788.07,99787.98,232161.40,0.00,3600.00,5400.00,5400.00,900.00,1.0002e+0,4.7072e+4,2.5130e+7,2.4075e+11,
p2,realistic-engaged,comp-rusher,completion,8,engagement-profile,390962.34,9900.00,5,N,,,530068329441.24,0.00,587.00,110423.72,177544.51,390067.34,0.00,3600.00,2700.00,2700.00,900.00,1.0002e+0,1.5605e+6,1.5585e+7,2.0590e+12,
p2,realistic-engaged,comp-rusher,completion,9,engagement-profile,299048.57,15300.00,5,N,,,163311279835.70,0.00,587.00,15601.78,148053.59,299026.57,0.00,3600.00,6300.00,4500.00,900.00,1.0002e+0,1.7577e+5,5.4323e+7,1.0279e+11,
p2,realistic-engaged,comp-rusher,completion,10,engagement-profile,258827.71,16200.00,5,N,,,15561411973.60,0.00,587.00,19240.09,138802.62,257934.71,0.00,3600.00,5400.00,6300.00,900.00,1.0002e+0,2.2891e+5,3.1349e+7,3.0102e+11,
p2,realistic-engaged,comp-rusher,completion,11,engagement-profile,204909.15,13500.00,5,N,,,2655499512774.85,0.00,587.00,7665.29,121383.87,204761.15,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,5.9879e+4,1.3528e+8,1.8949e+11,
p2,realistic-engaged,comp-rusher,completion,12,engagement-profile,325960.61,18000.00,5,N,,,16247846694.17,0.00,587.00,12801.95,95624.70,325062.61,0.00,3600.00,8100.00,5400.00,900.00,1.0002e+0,1.3488e+5,2.5556e+7,4.5863e+11,
p2,realistic-engaged,comp-rusher,completion,13,engagement-profile,258149.23,14400.00,5,N,,,84887436477.63,0.00,587.00,16838.53,145478.95,257400.23,0.00,3600.00,6300.00,3600.00,900.00,1.0002e+0,1.9383e+5,1.0616e+8,1.9148e+11,
p2,realistic-engaged,comp-rusher,completion,14,engagement-profile,282772.25,14400.00,5,N,,,163012669012.97,0.00,587.00,28833.80,167514.47,282470.25,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,3.6900e+5,7.7678e+7,1.4033e+11,
p2,realistic-engaged,comp-rusher,completion,15,engagement-profile,266112.27,19800.00,5,N,,,15471067336.64,0.00,587.00,70511.57,136687.38,265214.27,0.00,3600.00,5400.00,9900.00,900.00,1.0002e+0,9.7763e+5,2.9374e+7,8.4949e+10,
p2,realistic-engaged,comp-rusher,completion,16,engagement-profile,377240.58,20700.00,5,N,,,17528898553.23,0.00,587.00,6529.97,115441.54,376342.58,0.00,3600.00,7200.00,9000.00,900.00,1.0002e+0,4.3290e+4,5.3256e+7,5.0121e+11,
p2,realistic-engaged,comp-rusher,completion,17,engagement-profile,215661.06,17100.00,5,N,,,28222674412078.62,0.00,587.00,33596.44,124343.70,215291.06,0.00,3600.00,4500.00,8100.00,900.00,1.0002e+0,4.3855e+5,2.7295e+8,5.3362e+10,
p2,realistic-engaged,comp-rusher,completion,18,engagement-profile,232784.84,13500.00,5,N,,,17371706710.88,0.00,587.00,12822.27,168231.91,231890.84,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,1.3519e+5,2.9309e+7,3.3868e+11,
p2,realistic-engaged,comp-rusher,completion,19,engagement-profile,370530.23,16200.00,5,N,,,18358189960.44,0.00,587.00,33524.24,146996.59,369633.23,0.00,3600.00,5400.00,6300.00,900.00,1.0002e+0,4.3750e+5,4.5326e+7,6.3772e+11,
p2,realistic-engaged,comp-rusher,completion,20,engagement-profile,284650.47,15300.00,5,N,,,19401438921.65,0.00,587.00,88164.43,169679.64,283753.47,0.00,3600.00,2700.00,8100.00,900.00,1.0002e+0,1.2354e+6,7.0266e+7,1.0704e+11,
p2,realistic-engaged,comp-rusher,completion,21,engagement-profile,247959.14,17100.00,5,N,,,59542186428.90,0.00,587.00,8315.01,112905.71,247061.14,0.00,3600.00,6300.00,6300.00,900.00,1.0002e+0,6.9371e+4,2.2840e+8,2.7608e+11,
p2,realistic-engaged,comp-rusher,completion,22,engagement-profile,340068.35,13500.00,5,N,,,24192413961.82,0.00,587.00,38358.47,146458.74,339170.35,0.00,3600.00,5400.00,3600.00,900.00,1.0002e+0,5.0809e+5,1.5250e+7,4.7667e+11,
p2,realistic-engaged,comp-rusher,completion,23,engagement-profile,321343.39,17100.00,5,N,,,18472548313.93,0.00,587.00,63687.43,128845.13,320445.39,0.00,3600.00,4500.00,8100.00,900.00,1.0002e+0,8.7798e+5,4.4995e+7,3.3070e+11,
p2,realistic-engaged,comp-rusher,completion,24,engagement-profile,315118.09,18000.00,5,N,,,17771745931.07,0.00,587.00,13556.45,159830.25,314223.09,0.00,3600.00,8100.00,5400.00,900.00,1.0002e+0,1.4591e+5,6.7468e+7,2.2129e+11,
p2,realistic-engaged,comp-rusher,completion,25,engagement-profile,353326.22,15300.00,5,N,,,23487202571.95,0.00,587.00,39292.98,158747.41,352430.22,0.00,3600.00,5400.00,5400.00,900.00,1.0002e+0,5.2173e+5,2.1731e+7,2.0845e+11,
p2,realistic-engaged,comp-rusher,completion,26,engagement-profile,269439.33,12600.00,5,N,,,183089965928.45,0.00,587.00,18846.82,106456.18,268542.33,0.00,3600.00,3600.00,4500.00,900.00,1.0002e+0,2.2316e+5,3.3979e+7,1.4678e+12,
p2,realistic-engaged,comp-rusher,completion,27,engagement-profile,342995.23,15300.00,5,N,,,12814953832.37,0.00,587.00,5949.58,197841.59,342102.23,0.00,3600.00,6300.00,4500.00,900.00,1.0002e+0,3.4820e+4,1.7518e+7,2.1529e+11,
p2,realistic-engaged,comp-rusher,completion,28,engagement-profile,281685.65,11700.00,5,N,,,11854820785.27,0.00,587.00,18775.68,148649.41,280793.65,0.00,3600.00,3600.00,3600.00,900.00,1.0002e+0,2.2212e+5,1.3917e+7,2.3666e+11,
p2,realistic-engaged,comp-rusher,completion,29,engagement-profile,302433.95,14400.00,5,N,,,43329655057.27,0.00,587.00,16053.87,188366.93,301535.95,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,1.8237e+5,6.2105e+8,1.2453e+11,
p2,realistic-engaged,comp-rusher,completion,30,engagement-profile,379417.77,17100.00,5,N,,,18639589574.26,0.00,587.00,14877.57,217595.15,378524.77,0.00,3600.00,7200.00,5400.00,900.00,1.0002e+0,1.6520e+5,9.0182e+7,6.5902e+11,
p2,realistic-engaged,comp-rusher,completion,31,engagement-profile,261526.43,16200.00,5,N,,,12812811920.87,0.00,587.00,24212.80,138342.67,260628.43,0.00,3600.00,4500.00,7200.00,900.00,1.0002e+0,3.0152e+5,3.1096e+7,7.7751e+10,
p2,realistic-engaged,comp-rusher,completion,32,engagement-profile,219616.76,14400.00,5,N,,,694570194473.98,0.00,587.00,8422.76,144793.11,218720.76,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,7.0934e+4,1.8986e+8,1.5200e+12,
p2,realistic-engaged,comp-rusher,completion,33,engagement-profile,241336.14,13500.00,5,N,,,12212092515.15,0.00,587.00,22467.59,128177.75,240443.14,0.00,3600.00,5400.00,3600.00,900.00,1.0002e+0,2.7603e+5,6.9912e+7,5.5150e+11,
p2,realistic-engaged,comp-rusher,completion,34,engagement-profile,293673.89,13500.00,5,N,,,19432379001.44,0.00,587.00,26302.99,138962.28,292775.89,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,3.3204e+5,3.4126e+7,9.6851e+11,
p2,realistic-engaged,comp-rusher,completion,35,engagement-profile,228906.81,14400.00,5,N,,,18768841655.42,0.00,587.00,8810.97,124272.18,228013.81,0.00,3600.00,4500.00,5400.00,900.00,1.0002e+0,7.6600e+4,2.0368e+7,2.4325e+11,
p2,realistic-engaged,comp-rusher,completion,36,engagement-profile,256257.98,13500.00,5,N,,,23268760193.96,0.00,587.00,16640.78,147442.09,255363.98,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,1.9094e+5,6.3292e+7,8.4277e+11,
p2,realistic-engaged,comp-rusher,completion,37,engagement-profile,471411.37,10800.00,5,N,,,17604525293753.30,0.00,587.00,49791.65,213204.26,470513.37,0.00,3600.00,3600.00,2700.00,900.00,1.0002e+0,6.7505e+5,5.2104e+7,1.8405e+13,
p2,realistic-engaged,comp-rusher,completion,38,engagement-profile,219295.41,18000.00,5,N,,,3812614648934.87,0.00,587.00,19766.92,120091.22,219202.41,0.00,3600.00,8100.00,5400.00,900.00,1.0002e+0,2.3659e+5,8.5475e+6,1.0918e+11,
p2,realistic-engaged,comp-rusher,completion,39,engagement-profile,237090.83,12600.00,5,N,,,2408123365396.51,0.00,587.00,42005.06,133022.24,236193.83,0.00,3600.00,4500.00,3600.00,900.00,1.0002e+0,5.6135e+5,1.4051e+8,2.7674e+12,
p2,realistic-engaged,comp-rusher,completion,40,engagement-profile,336477.21,18900.00,5,N,,,77013399553.80,0.00,587.00,14147.49,196350.48,335579.21,0.00,3600.00,8100.00,6300.00,900.00,1.0002e+0,1.5454e+5,1.6467e+8,3.5150e+11,
p2,realistic-engaged,comp-rusher,completion,41,engagement-profile,194077.75,14400.00,5,N,,,2655465013028.85,0.00,587.00,6096.62,96115.09,194062.75,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,3.6967e+4,3.1007e+7,1.3015e+11,
p2,realistic-engaged,comp-rusher,completion,42,engagement-profile,469902.50,15300.00,5,N,,,21120983243173.92,0.00,587.00,17432.64,300779.14,469004.50,0.00,3600.00,7200.00,3600.00,900.00,1.0002e+0,2.0251e+5,1.5832e+8,1.8519e+13,
p2,realistic-engaged,comp-rusher,completion,43,engagement-profile,263594.44,14400.00,5,N,,,23526508053.87,0.00,587.00,6233.83,122279.89,262701.44,0.00,3600.00,6300.00,3600.00,900.00,1.0002e+0,3.8967e+4,1.5357e+8,3.8565e+11,
p2,realistic-engaged,comp-rusher,completion,44,engagement-profile,256502.39,14400.00,5,N,,,1044764931611.11,0.00,587.00,24921.81,115047.07,255985.39,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,3.1187e+5,6.8173e+7,5.3342e+10,
p2,realistic-engaged,comp-rusher,completion,45,engagement-profile,319874.57,17100.00,5,N,,,9606632561210.22,0.00,587.00,6179.15,196157.79,319199.57,0.00,3600.00,4500.00,8100.00,900.00,1.0002e+0,3.8179e+4,2.1481e+8,6.7399e+10,
p2,realistic-engaged,comp-rusher,completion,46,engagement-profile,290624.04,16200.00,5,N,,,39026718713.62,0.00,587.00,21674.71,117090.82,289726.04,0.00,3600.00,4500.00,7200.00,900.00,1.0002e+0,2.6445e+5,5.4611e+7,1.3597e+11,
p2,realistic-engaged,comp-rusher,completion,47,engagement-profile,257030.66,12600.00,5,N,,,50272651197.40,0.00,587.00,9362.96,166389.52,256929.66,0.00,3600.00,2700.00,5400.00,900.00,1.0002e+0,8.4661e+4,2.5821e+7,1.1787e+11,
p2,realistic-engaged,comp-rusher,completion,48,engagement-profile,261264.05,12600.00,5,N,,,59874780797.07,0.00,587.00,23374.09,119338.28,260368.05,0.00,3600.00,4500.00,3600.00,900.00,1.0002e+0,2.8928e+5,7.1375e+7,4.2789e+11,
p2,realistic-engaged,comp-rusher,completion,49,engagement-profile,411070.93,14400.00,5,N,,,20107856746.80,0.00,587.00,43439.96,261336.34,410173.93,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,5.8229e+5,3.3048e+7,1.1997e+11,
p3,realistic-engaged,thr-hoarder,threshold,0,engagement-profile,263135.86,14400.00,5,N,,,13152330771.01,0.00,781.00,13682.52,187987.96,262237.86,0.00,3600.00,4500.00,5400.00,900.00,9.6121e-1,1.0133e+5,2.5745e+6,2.3615e+10,
p3,realistic-engaged,thr-hoarder,threshold,1,engagement-profile,169749.23,13500.00,5,N,,,1515108019.93,0.00,781.00,39510.51,105787.01,168851.23,0.00,3600.00,5400.00,3600.00,900.00,9.6121e-1,3.6002e+5,8.2744e+6,3.0053e+10,
