pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass
p17,bot-60cpm,comp-hoarder,completion,0,continuous-bot,34919.00,34919.00,4,N,,,151184.25,0.00,700.00,4083.00,,0.00,700.00,4083.00,,3.5044e-2,2.4596e+1,1.5118e+5,
