pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t5_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t5_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass,t5_exit_mass
p1,realistic-engaged,comp-hoarder,completion,10,engagement-profile,130769.21,9000.00,4,N,,,149481925.45,0.00,700.00,19243.09,129873.21,,0.00,3600.00,4500.00,900.00,,3.5044e-2,2.1219e+5,2.4486e+7,,
p1,realistic-engaged,comp-hoarder,completion,11,engagement-profile,122275.87,9000.00,4,N,,,5261010.12,0.00,700.00,7668.29,121379.87,,0.00,3600.00,4500.00,900.00,,3.5044e-2,4.9719e+4,3.6187e+7,,
p1,realistic-engaged,comp-hoarder,completion,12,engagement-profile,72048.29,10800.00,4,N,,,44886910.64,0.00,700.00,12804.95,71156.29,,0.00,3600.00,6300.00,900.00,,3.5044e-2,1.2181e+5,1.8047e+6,,
p1,realistic-engaged,comp-hoarder,completion,13,engagement-profile,146375.95,10800.00,4,N,,,148133509.17,0.00,700.00,16841.53,145478.95,,0.00,3600.00,6300.00,900.00,,3.5044e-2,1.7848e+5,2.4789e+7,,
p1,realistic-engaged,comp-hoarder,completion,14,engagement-profile,87948.80,9000.00,4,N,,,84230012.05,0.00,700.00,28836.80,87056.80,,0.00,3600.00,4500.00,900.00,,3.5044e-2,3.4685e+5,4.2805e+7,,
p1,realistic-engaged,comp-hoarder,completion,15,engagement-profile,124506.28,9000.00,5,N,,,99066539152.31,0.00,700.00,70514.57,123610.28,124312.28,0.00,3600.00,4500.00,,900.00,3.5044e-2,9.3187e+5,1.1434e+8,2.7065e+6,
p1,realistic-engaged,comp-hoarder,completion,16,engagement-profile,97550.46,10800.00,5,N,,,38884772134.18,0.00,700.00,6532.97,96652.46,96668.46,0.00,3600.00,6300.00,,900.00,3.5044e-2,3.3773e+4,9.1806e+8,4.0809e+8,
p1,realistic-engaged,comp-hoarder,completion,17,engagement-profile,118007.77,8100.00,4,N,,,80338216.10,0.00,700.00,33599.44,117111.77,,0.00,3600.00,3600.00,900.00,,3.5044e-2,4.1371e+5,4.4767e+7,,
p1,realistic-engaged,comp-hoarder,completion,18,engagement-profile,132608.39,8100.00,5,N,,,26550405154.07,0.00,700.00,12825.27,131711.39,131998.39,0.00,3600.00,3600.00,,900.00,3.5044e-2,1.2211e+5,4.0504e+8,3.5274e+6,
p1,realistic-engaged,comp-hoarder,completion,19,engagement-profile,126377.20,9000.00,4,N,,,16444183.84,0.00,700.00,33527.24,125480.20,,0.00,3600.00,4500.00,900.00,,3.5044e-2,4.1270e+5,2.2624e+7,,
p1,realistic-engaged,comp-hoarder,completion,20,engagement-profile,170574.64,7200.00,5,N,,,12594143427.70,0.00,700.00,88167.43,169678.64,170191.64,0.00,3600.00,2700.00,,900.00,3.5044e-2,1.1797e+6,2.5784e+8,2.4328e+6,
p1,realistic-engaged,comp-hoarder,completion,21,engagement-profile,113801.71,10800.00,5,N,,,15169990748.02,0.00,700.00,8318.01,112903.71,112919.71,0.00,3600.00,6300.00,,900.00,3.5044e-2,5.8843e+4,6.7416e+9,6.2420e+9,
p1,realistic-engaged,comp-hoarder,completion,22,engagement-profile,208510.67,10800.00,5,N,,,15879018592.04,0.00,700.00,38361.47,207613.67,207629.67,0.00,3600.00,6300.00,,900.00,3.5044e-2,4.8055e+5,7.9365e+9,7.4301e+9,
p1,realistic-engaged,comp-hoarder,completion,23,engagement-profile,137372.75,10800.00,5,N,,,30490413721.53,0.00,700.00,63690.43,136474.75,136490.75,0.00,3600.00,6300.00,,900.00,3.5044e-2,8.3609e+5,6.1875e+8,1.0879e+8,
p1,realistic-engaged,comp-hoarder,completion,24,engagement-profile,83477.85,9900.00,4,N,,,43249999.15,0.00,700.00,13559.45,82579.85,,0.00,3600.00,5400.00,900.00,,3.5044e-2,1.3241e+5,1.6755e+7,,
p1,realistic-engaged,comp-hoarder,completion,25,engagement-profile,134326.80,7200.00,4,N,,,71479319.97,0.00,700.00,39295.98,133434.80,,0.00,3600.00,2700.00,900.00,,3.5044e-2,4.9366e+5,1.7814e+7,,
p1,realistic-engaged,comp-hoarder,completion,26,engagement-profile,150768.95,9000.00,4,N,,,3152058.91,0.00,700.00,18849.82,149872.95,,0.00,3600.00,4500.00,900.00,,3.5044e-2,2.0666e+5,1.5907e+8,,
p1,realistic-engaged,comp-hoarder,completion,27,engagement-profile,178571.92,9900.00,5,N,,,21343248813.06,0.00,700.00,5952.58,177673.92,177900.92,0.00,3600.00,5400.00,,900.00,3.5044e-2,2.5632e+4,4.8980e+8,2.3198e+6,
p1,realistic-engaged,comp-hoarder,completion,28,engagement-profile,149546.41,8100.00,4,N,,,102838608.86,0.00,700.00,18778.68,148649.41,,0.00,3600.00,3600.00,900.00,,3.5044e-2,2.0567e+5,7.3383e+6,,
p1,realistic-engaged,comp-hoarder,completion,29,engagement-profile,158297.39,9000.00,5,N,,,19217820342.13,0.00,700.00,16056.87,157400.39,157856.39,0.00,3600.00,4500.00,,900.00,3.5044e-2,1.6746e+5,2.7976e+8,2.6416e+6,
p1,realistic-engaged,comp-hoarder,completion,30,engagement-profile,203054.51,10800.00,4,N,,,27836615.16,0.00,700.00,14880.57,202157.51,,0.00,3600.00,6300.00,900.00,,3.5044e-2,1.5095e+5,4.0601e+7,,
p1,realistic-engaged,comp-hoarder,completion,31,engagement-profile,139234.67,9000.00,5,N,,,144840189672.46,0.00,700.00,24215.80,138338.67,138354.67,0.00,3600.00,4500.00,,900.00,3.5044e-2,2.8199e+5,2.9029e+9,2.3895e+9,
p1,realistic-engaged,comp-hoarder,completion,32,engagement-profile,145690.11,9900.00,5,N,,,21246737795.98,0.00,700.00,8425.76,144793.11,145063.11,0.00,3600.00,5400.00,,900.00,3.5044e-2,6.0345e+4,4.3108e+8,2.0799e+6,
p1,realistic-engaged,comp-hoarder,completion,33,engagement-profile,129073.75,9900.00,4,N,,,99801110.43,0.00,700.00,22470.59,128176.75,,0.00,3600.00,5400.00,900.00,,3.5044e-2,2.5749e+5,1.8630e+7,,
p1,realistic-engaged,comp-hoarder,completion,34,engagement-profile,139860.28,9000.00,5,N,,,233826636268.29,0.00,700.00,26305.99,138962.28,139586.28,0.00,3600.00,4500.00,,900.00,3.5044e-2,3.1132e+5,1.3525e+8,2.1786e+6,
p1,realistic-engaged,comp-hoarder,completion,35,engagement-profile,112530.44,8100.00,4,N,,,4428769.82,0.00,700.00,8813.97,112516.44,,0.00,3600.00,3600.00,900.00,,3.5044e-2,6.5791e+4,4.7492e+5,,
p1,realistic-engaged,comp-hoarder,completion,36,engagement-profile,130601.70,8100.00,4,N,,,83965347.16,0.00,700.00,16643.78,129705.70,,0.00,3600.00,3600.00,900.00,,3.5044e-2,1.7570e+5,4.8334e+6,,
p1,realistic-engaged,comp-hoarder,completion,37,engagement-profile,214101.26,8100.00,4,N,,,50294762.26,0.00,700.00,49794.65,213204.26,,0.00,3600.00,3600.00,900.00,,3.5044e-2,6.4103e+5,1.3039e+7,,
p1,realistic-engaged,comp-hoarder,completion,38,engagement-profile,104302.72,10800.00,5,N,,,37571113798.44,0.00,700.00,19769.92,103406.72,103422.72,0.00,3600.00,6300.00,,900.00,3.5044e-2,2.1958e+5,7.4013e+8,2.2410e+8,
p1,realistic-engaged,comp-hoarder,completion,39,engagement-profile,115011.14,8100.00,5,N,,,32689061940.14,0.00,700.00,42008.06,114115.14,114538.14,0.00,3600.00,3600.00,,900.00,3.5044e-2,5.3174e+5,2.4557e+8,2.8018e+6,
p1,realistic-engaged,comp-hoarder,completion,40,engagement-profile,134155.13,9900.00,4,N,,,51516566.38,0.00,700.00,14150.49,133258.13,,0.00,3600.00,5400.00,900.00,,3.5044e-2,1.4071e+5,5.9677e+6,,
p1,realistic-engaged,comp-hoarder,completion,41,engagement-profile,97012.09,9900.00,4,N,,,39603337.39,0.00,700.00,6099.62,96115.09,,0.00,3600.00,5400.00,900.00,,3.5044e-2,2.7695e+4,2.5047e+7,,
p1,realistic-engaged,comp-hoarder,completion,42,engagement-profile,269767.04,9900.00,4,N,,,65824102.26,0.00,700.00,17435.64,268871.04,,0.00,3600.00,5400.00,900.00,,3.5044e-2,1.8682e+5,7.1859e+7,,
p1,realistic-engaged,comp-hoarder,completion,43,engagement-profile,123177.89,10800.00,5,N,,,6249825033.63,0.00,700.00,6236.83,122279.89,122295.89,0.00,3600.00,6300.00,,900.00,3.5044e-2,2.9618e+4,8.5869e+8,3.4364e+8,
p1,realistic-engaged,comp-hoarder,completion,44,engagement-profile,115939.07,9900.00,4,N,,,9897210.72,0.00,700.00,24924.81,115043.07,,0.00,3600.00,5400.00,900.00,,3.5044e-2,2.9194e+5,3.8266e+7,,
p1,realistic-engaged,comp-hoarder,completion,45,engagement-profile,182972.07,8100.00,4,N,,,104547373.85,0.00,700.00,6182.15,182777.07,,0.00,3600.00,3600.00,900.00,,3.5044e-2,2.8861e+4,4.8447e+5,,
p1,realistic-engaged,comp-hoarder,completion,46,engagement-profile,114478.45,8100.00,4,N,,,110444794.06,0.00,700.00,21677.71,113582.45,,0.00,3600.00,3600.00,900.00,,3.5044e-2,2.4636e+5,1.6910e+7,,
p1,realistic-engaged,comp-hoarder,completion,47,engagement-profile,167281.52,7200.00,4,N,,,21032629.68,0.00,700.00,9365.96,166389.52,,0.00,3600.00,2700.00,900.00,,3.5044e-2,7.3539e+4,2.5590e+6,,
p1,realistic-engaged,comp-hoarder,completion,48,engagement-profile,120234.28,9000.00,4,N,,,21153597.73,0.00,700.00,23377.09,119338.28,,0.00,3600.00,4500.00,900.00,,3.5044e-2,2.7022e+5,3.8930e+7,,
p1,realistic-engaged,comp-hoarder,completion,49,engagement-profile,251948.14,9000.00,4,N,,,49582439.88,0.00,700.00,43442.96,251052.14,,0.00,3600.00,4500.00,900.00,,3.5044e-2,5.5187e+5,1.2385e+7,,
p2,realistic-engaged,comp-rusher,completion,0,engagement-profile,571463.62,20700.00,4,N,,,411635.85,0.00,587.00,13684.52,570565.62,,0.00,3600.00,16200.00,900.00,,3.7913e-2,1.4257e+5,6.4163e+6,,
p2,realistic-engaged,comp-rusher,completion,1,engagement-profile,116019.22,10800.00,5,N,,,6244692817.25,0.00,587.00,39512.51,115122.22,115895.22,0.00,3600.00,6300.00,,900.00,3.7913e-2,5.1974e+5,1.0878e+8,2.6226e+6,
p2,realistic-engaged,comp-rusher,completion,2,engagement-profile,192796.72,11700.00,4,N,,,5058000.77,0.00,587.00,11367.89,191899.72,,0.00,3600.00,7200.00,900.00,,3.7913e-2,1.0874e+5,5.9217e+7,,
p2,realistic-engaged,comp-rusher,completion,3,engagement-profile,241884.67,9900.00,4,N,,,93790821.32,0.00,587.00,26215.78,240987.67,,0.00,3600.00,5400.00,900.00,,3.7913e-2,3.2556e+5,2.8760e+7,,
p2,realistic-engaged,comp-rusher,completion,4,engagement-profile,179416.49,9000.00,5,N,,,67581638951.34,0.00,587.00,16878.31,178519.49,179233.49,0.00,3600.00,4500.00,,900.00,3.7913e-2,1.8921e+5,1.3279e+8,3.0102e+6,
p2,realistic-engaged,comp-rusher,completion,5,engagement-profile,170499.90,8100.00,4,N,,,41733754.05,0.00,587.00,22258.71,169601.90,,0.00,3600.00,3600.00,900.00,,3.7913e-2,2.6778e+5,1.3646e+7,,
p2,realistic-engaged,comp-rusher,completion,6,engagement-profile,214797.44,7200.00,4,N,,,9477458.74,0.00,587.00,10199.24,213901.44,,0.00,3600.00,2700.00,900.00,,3.7913e-2,9.1679e+4,1.6977e+8,,
p2,realistic-engaged,comp-rusher,completion,7,engagement-profile,100683.98,9900.00,4,N,,,22756585.06,0.00,587.00,6788.07,99787.98,,0.00,3600.00,5400.00,900.00,,3.7913e-2,4.1867e+4,6.6346e+6,,
p2,realistic-engaged,comp-rusher,completion,8,engagement-profile,178441.51,7200.00,4,N,,,7759992.87,0.00,587.00,110423.72,177544.51,,0.00,3600.00,2700.00,900.00,,3.7913e-2,1.5553e+6,5.0809e+6,,
p2,realistic-engaged,comp-rusher,completion,9,engagement-profile,148949.59,10800.00,4,N,,,129166590.29,0.00,587.00,15601.78,148053.59,,0.00,3600.00,6300.00,900.00,,3.7913e-2,1.7056e+5,3.5817e+7,,
p2,realistic-engaged,comp-rusher,completion,10,engagement-profile,139700.62,9900.00,4,N,,,122134987.27,0.00,587.00,19240.09,138802.62,,0.00,3600.00,5400.00,900.00,,3.7913e-2,2.2371e+5,2.4289e+7,,
p2,realistic-engaged,comp-rusher,completion,11,engagement-profile,122275.87,9000.00,5,N,,,24781341219.72,0.00,587.00,7665.29,121383.87,122224.87,0.00,3600.00,4500.00,,900.00,3.7913e-2,5.4674e+4,1.1141e+8,3.0080e+6,
p2,realistic-engaged,comp-rusher,completion,12,engagement-profile,96520.70,12600.00,4,N,,,8875494.60,0.00,587.00,12801.95,95624.70,,0.00,3600.00,8100.00,900.00,,3.7913e-2,1.2968e+5,7.0530e+6,,
p2,realistic-engaged,comp-rusher,completion,13,engagement-profile,146375.95,10800.00,4,N,,,86281566.30,0.00,587.00,16838.53,145478.95,,0.00,3600.00,6300.00,900.00,,3.7913e-2,1.8863e+5,9.5657e+7,,
p2,realistic-engaged,comp-rusher,completion,14,engagement-profile,168406.47,9900.00,4,N,,,26624031.37,0.00,587.00,28833.80,167514.47,,0.00,3600.00,5400.00,900.00,,3.7913e-2,3.6379e+5,5.3776e+7,,
p2,realistic-engaged,comp-rusher,completion,15,engagement-profile,137585.38,9900.00,4,N,,,107338735.59,0.00,587.00,70511.57,136687.38,,0.00,3600.00,5400.00,900.00,,3.7913e-2,9.7242e+5,2.2312e+7,,
p2,realistic-engaged,comp-rusher,completion,16,engagement-profile,116337.54,11700.00,4,N,,,149658185.47,0.00,587.00,6529.97,115441.54,,0.00,3600.00,7200.00,900.00,,3.7913e-2,3.8085e+4,4.1074e+7,,
p2,realistic-engaged,comp-rusher,completion,17,engagement-profile,125241.70,9000.00,5,N,,,18317487788.83,0.00,587.00,33596.44,124343.70,124860.70,0.00,3600.00,4500.00,,900.00,3.7913e-2,4.3335e+5,2.6593e+8,1.9972e+6,
p2,realistic-engaged,comp-rusher,completion,18,engagement-profile,169129.91,9000.00,4,N,,,101137207.37,0.00,587.00,12822.27,168231.91,,0.00,3600.00,4500.00,900.00,,3.7913e-2,1.2998e+5,2.2246e+7,,
p2,realistic-engaged,comp-rusher,completion,19,engagement-profile,147893.59,9900.00,4,N,,,108248990.12,0.00,587.00,33524.24,146996.59,,0.00,3600.00,5400.00,900.00,,3.7913e-2,4.3230e+5,3.0267e+7,,
p2,realistic-engaged,comp-rusher,completion,20,engagement-profile,170574.64,7200.00,4,N,,,145013691.95,0.00,587.00,88164.43,169679.64,,0.00,3600.00,2700.00,900.00,,3.7913e-2,1.2302e+6,5.0084e+7,,
p2,realistic-engaged,comp-rusher,completion,21,engagement-profile,113801.71,10800.00,5,N,,,210276138802.50,0.00,587.00,8315.01,112905.71,113623.71,0.00,3600.00,6300.00,,900.00,3.7913e-2,6.4166e+4,2.0993e+8,2.1934e+6,
p2,realistic-engaged,comp-rusher,completion,22,engagement-profile,147356.74,9900.00,4,N,,,18706658.36,0.00,587.00,38358.47,146458.74,,0.00,3600.00,5400.00,900.00,,3.7913e-2,5.0289e+5,8.1905e+6,,
p2,realistic-engaged,comp-rusher,completion,23,engagement-profile,129737.13,9000.00,4,N,,,100534669.00,0.00,587.00,63687.43,128845.13,,0.00,3600.00,4500.00,900.00,,3.7913e-2,8.7277e+5,2.1099e+7,,
p2,realistic-engaged,comp-rusher,completion,24,engagement-profile,160728.25,12600.00,4,N,,,14194789.46,0.00,587.00,13556.45,159830.25,,0.00,3600.00,8100.00,900.00,,3.7913e-2,1.4070e+5,6.0406e+7,,
p2,realistic-engaged,comp-rusher,completion,25,engagement-profile,159644.41,9900.00,4,N,,,10911918.58,0.00,587.00,39292.98,158747.41,,0.00,3600.00,5400.00,900.00,,3.7913e-2,5.1653e+5,6.6732e+6,,
p2,realistic-engaged,comp-rusher,completion,26,engagement-profile,107348.18,8100.00,4,N,,,30414953.37,0.00,587.00,18846.82,106456.18,,0.00,3600.00,3600.00,900.00,,3.7913e-2,2.1795e+5,1.0084e+7,,
p2,realistic-engaged,comp-rusher,completion,27,engagement-profile,198738.59,10800.00,4,N,,,2366309.84,0.00,587.00,5949.58,197841.59,,0.00,3600.00,6300.00,900.00,,3.7913e-2,2.9615e+4,2.4558e+6,,
p2,realistic-engaged,comp-rusher,completion,28,engagement-profile,149546.41,8100.00,4,N,,,4774268.40,0.00,587.00,18775.68,148649.41,,0.00,3600.00,3600.00,900.00,,3.7913e-2,2.1692e+5,3.4114e+6,,
p2,realistic-engaged,comp-rusher,completion,29,engagement-profile,189264.93,9900.00,5,N,,,8164675388.59,0.00,587.00,16053.87,188366.93,188382.93,0.00,3600.00,5400.00,,900.00,3.7913e-2,1.7717e+5,6.1401e+8,9.7048e+7,
p2,realistic-engaged,comp-rusher,completion,30,engagement-profile,218493.15,11700.00,4,N,,,104327370.59,0.00,587.00,14877.57,217595.15,,0.00,3600.00,7200.00,900.00,,3.7913e-2,1.5999e+5,8.3123e+7,,
p2,realistic-engaged,comp-rusher,completion,31,engagement-profile,139234.67,9000.00,4,N,,,10297329.18,0.00,587.00,24212.80,138342.67,,0.00,3600.00,4500.00,900.00,,3.7913e-2,2.9631e+5,7.1912e+6,,
p2,realistic-engaged,comp-rusher,completion,32,engagement-profile,145690.11,9900.00,4,N,,,49050008.26,0.00,587.00,8422.76,144793.11,,0.00,3600.00,5400.00,900.00,,3.7913e-2,6.5729e+4,1.7481e+8,,
p2,realistic-engaged,comp-rusher,completion,33,engagement-profile,129073.75,9900.00,4,N,,,26935872.92,0.00,587.00,22467.59,128177.75,,0.00,3600.00,5400.00,900.00,,3.7913e-2,2.7083e+5,5.1414e+7,,
p2,realistic-engaged,comp-rusher,completion,34,engagement-profile,139860.28,9000.00,4,N,,,91741598.45,0.00,587.00,26302.99,138962.28,,0.00,3600.00,4500.00,900.00,,3.7913e-2,3.2683e+5,2.7064e+7,,
p2,realistic-engaged,comp-rusher,completion,35,engagement-profile,125169.18,9000.00,4,N,,,6343614.56,0.00,587.00,8810.97,124272.18,,0.00,3600.00,4500.00,900.00,,3.7913e-2,7.1395e+4,5.3082e+6,,
p2,realistic-engaged,comp-rusher,completion,36,engagement-profile,148338.09,9000.00,4,N,,,21022616.25,0.00,587.00,16640.78,147442.09,,0.00,3600.00,4500.00,900.00,,3.7913e-2,1.8574e+5,5.1112e+7,,
p2,realistic-engaged,comp-rusher,completion,37,engagement-profile,214101.26,8100.00,4,N,,,145879099.98,0.00,587.00,49791.65,213204.26,,0.00,3600.00,3600.00,900.00,,3.7913e-2,6.6985e+5,4.1597e+7,,
p2,realistic-engaged,comp-rusher,completion,38,engagement-profile,120989.22,12600.00,4,N,,,17252173.61,0.00,587.00,19766.92,120091.22,,0.00,3600.00,8100.00,900.00,,3.7913e-2,2.3139e+5,1.4910e+6,,
p2,realistic-engaged,comp-rusher,completion,39,engagement-profile,133919.24,9000.00,5,N,,,175488547486.77,0.00,587.00,42005.06,133022.24,133742.24,0.00,3600.00,4500.00,,900.00,3.7913e-2,5.5615e+5,1.3002e+8,2.2862e+6,
p2,realistic-engaged,comp-rusher,completion,40,engagement-profile,197248.48,12600.00,5,N,,,29587298089.12,0.00,587.00,14147.49,196350.48,196915.48,0.00,3600.00,8100.00,,900.00,3.7913e-2,1.4933e+5,1.5763e+8,2.1571e+6,
p2,realistic-engaged,comp-rusher,completion,41,engagement-profile,97012.09,9900.00,4,N,,,89818242.27,0.00,587.00,6096.62,96115.09,,0.00,3600.00,5400.00,900.00,,3.7913e-2,3.1762e+4,1.5955e+7,,
p2,realistic-engaged,comp-rusher,completion,42,engagement-profile,301676.14,11700.00,5,N,,,21569087336.70,0.00,587.00,17432.64,300779.14,301450.14,0.00,3600.00,7200.00,,900.00,3.7913e-2,1.9730e+5,1.4782e+8,3.6041e+6,
p2,realistic-engaged,comp-rusher,completion,43,engagement-profile,123177.89,10800.00,5,N,,,18038538176.26,0.00,587.00,6233.83,122279.89,122921.89,0.00,3600.00,6300.00,,900.00,3.7913e-2,3.3763e+4,1.4652e+8,2.5463e+6,
p2,realistic-engaged,comp-rusher,completion,44,engagement-profile,115939.07,9900.00,4,N,,,11420155.26,0.00,587.00,24921.81,115047.07,,0.00,3600.00,5400.00,900.00,,3.7913e-2,3.0667e+5,4.4287e+7,,
p2,realistic-engaged,comp-rusher,completion,45,engagement-profile,197055.79,9000.00,5,N,,,154197385761.72,0.00,587.00,6179.15,196157.79,196889.79,0.00,3600.00,4500.00,,900.00,3.7913e-2,3.2974e+4,2.0776e+8,1.9303e+6,
p2,realistic-engaged,comp-rusher,completion,46,engagement-profile,117988.82,9000.00,4,N,,,45033867.14,0.00,587.00,21674.71,117090.82,,0.00,3600.00,4500.00,900.00,,3.7913e-2,2.5925e+5,4.7567e+7,,
p2,realistic-engaged,comp-rusher,completion,47,engagement-profile,167281.52,7200.00,4,N,,,3069268.66,0.00,587.00,9362.96,166389.52,,0.00,3600.00,2700.00,900.00,,3.7913e-2,7.9456e+4,1.9142e+6,,
p2,realistic-engaged,comp-rusher,completion,48,engagement-profile,120234.28,9000.00,4,N,,,2435071.50,0.00,587.00,23374.09,119338.28,,0.00,3600.00,4500.00,900.00,,3.7913e-2,2.8407e+5,5.2883e+7,,
p2,realistic-engaged,comp-rusher,completion,49,engagement-profile,262233.34,9900.00,4,N,,,97780892.94,0.00,587.00,43439.96,261336.34,,0.00,3600.00,5400.00,900.00,,3.7913e-2,5.7709e+5,1.7993e+7,,
p3,realistic-engaged,thr-hoarder,threshold,0,engagement-profile,188885.96,9000.00,4,N,,,343871.83,0.00,781.00,13682.52,187987.96,,0.00,3600.00,4500.00,900.00,,1.7963e-2,1.0039e+5,7.4636e+4,,
p3,realistic-engaged,thr-hoarder,threshold,1,engagement-profile,106685.01,9900.00,4,N,,,5852852.19,0.00,781.00,39510.51,105787.01,,0.00,3600.00,5400.00,900.00,,1.7963e-2,3.5908e+5,5.7766e+6,,
p3,realistic-engaged,thr-hoarder,threshold,2,engagement-profile,102135.27,9000.00,4,N,,,283265.82,0.00,781.00,11365.89,101237.27,,0.00,3600.00,4500.00,900.00,,1.7963e-2,7.7189e+4,9.3218e+4,,
p3,realistic-engaged,thr-hoarder,threshold,3,engagement-profile,126636.80,8100.00,4,N,,,414306.87,0.00,781.00,26213.78,125738.80,,0.00,3600.00,3600.00,900.00,,1.7963e-2,2.2590e+5,6.0920e+5,,
p3,realistic-engaged,thr-hoarder,threshold,4,engagement-profile,155118.53,8100.00,5,N,,,19020255.66,0.00,781.00,16876.31,154220.53,154862.53,0.00,3600.00,3600.00,,900.00,1.7963e-2,1.3238e+5,1.5686e+7,1.8789e+5,
p3,realistic-engaged,thr-hoarder,threshold,5,engagement-profile,158950.10,7200.00,4,N,,,2120831.96,0.00,781.00,22256.71,158052.10,,0.00,3600.00,2700.00,900.00,,1.7963e-2,1.8627e+5,4.4227e+6,,
p3,realistic-engaged,thr-hoarder,threshold,6,engagement-profile,153752.08,6300.00,4,N,,,1376079.89,0.00,781.00,10197.24,152854.08,,0.00,3600.00,1800.00,900.00,,1.7963e-2,6.5490e+4,2.0438e+6,,
p3,realistic-engaged,thr-hoarder,threshold,7,engagement-profile,100683.98,9900.00,4,N,,,1738958.70,0.00,781.00,6786.07,99785.98,,0.00,3600.00,5400.00,900.00,,1.7963e-2,3.1327e+4,1.9811e+6,,
p3,realistic-engaged,thr-hoarder,threshold,8,engagement-profile,178441.51,7200.00,4,N,,,2932214.59,0.00,781.00,110421.72,177543.51,,0.00,3600.00,2700.00,900.00,,1.7963e-2,1.0693e+6,2.8324e+6,,
p3,realistic-engaged,thr-hoarder,threshold,9,engagement-profile,97163.41,9900.00,4,N,,,64670.00,0.00,781.00,15599.78,96265.41,,0.00,3600.00,5400.00,900.00,,1.7963e-2,1.1959e+5,1.1248e+6,,
p3,realistic-engaged,thr-hoarder,threshold,10,engagement-profile,130769.21,9000.00,4,N,,,553604.84,0.00,781.00,19238.09,129871.21,,0.00,3600.00,4500.00,900.00,,1.7963e-2,1.5604e+5,1.2574e+6,,
p3,realistic-engaged,thr-hoarder,threshold,11,engagement-profile,122275.87,9000.00,4,N,,,2614963.06,0.00,781.00,7663.29,121377.87,,0.00,3600.00,4500.00,900.00,,1.7963e-2,4.0111e+4,2.9054e+6,,
p3,realistic-engaged,thr-hoarder,threshold,12,engagement-profile,80424.91,11700.00,4,N,,,667474.31,0.00,781.00,12799.95,79526.91,,0.00,3600.00,7200.00,900.00,,1.7963e-2,9.1551e+4,1.1492e+6,,
