pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t5_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t5_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass,t5_exit_mass
p3,realistic-engaged,thr-hoarder,threshold,10,engagement-profile,204895.65,15300.00,5,N,,,46142398836.46,0.00,781.00,19238.09,129871.21,203997.65,0.00,3600.00,4500.00,6300.00,900.00,9.6121e-1,1.5698e+5,3.7573e+6,9.2878e+10,
p3,realistic-engaged,thr-hoarder,threshold,11,engagement-profile,212214.20,14400.00,5,N,,,6566635791.37,0.00,781.00,7663.29,121377.87,211316.20,0.00,3600.00,4500.00,5400.00,900.00,9.6121e-1,4.1051e+4,5.4053e+6,5.3000e+10,
p3,realistic-engaged,thr-hoarder,threshold,12,engagement-profile,171320.75,15300.00,5,N,,,410700521.18,0.00,781.00,12799.95,79526.91,170422.75,0.00,3600.00,7200.00,3600.00,900.00,9.6121e-1,9.2490e+4,3.6488e+6,3.7743e+10,
p3,realistic-engaged,thr-hoarder,threshold,13,engagement-profile,224052.55,13500.00,5,N,,,113520511826.95,0.00,781.00,16836.53,99446.85,223154.55,0.00,3600.00,5400.00,3600.00,900.00,9.6121e-1,1.3292e+5,8.4083e+6,1.5955e+11,
p3,realistic-engaged,thr-hoarder,threshold,14,engagement-profile,269579.63,13500.00,5,N,,,364656571.31,0.00,781.00,28831.80,167508.47,268681.63,0.00,3600.00,5400.00,3600.00,900.00,9.6121e-1,2.5306e+5,1.7530e+7,3.7513e+10,
p3,realistic-engaged,thr-hoarder,threshold,15,engagement-profile,221654.90,14400.00,5,N,,,74993847639.55,0.00,781.00,70509.57,136687.38,220756.90,0.00,3600.00,5400.00,4500.00,900.00,9.6121e-1,6.7049e+5,2.0046e+7,1.1504e+11,
p3,realistic-engaged,thr-hoarder,threshold,16,engagement-profile,223893.88,14400.00,5,N,,,78924623412.53,0.00,781.00,6527.97,96652.46,222995.88,0.00,3600.00,6300.00,3600.00,900.00,9.6121e-1,2.9673e+4,3.4862e+6,1.2503e+11,
p3,realistic-engaged,thr-hoarder,threshold,17,engagement-profile,204047.54,14400.00,5,N,,,1046647949.47,0.00,781.00,33594.44,124343.70,203149.54,0.00,3600.00,4500.00,5400.00,900.00,9.6121e-1,3.0076e+5,5.3799e+6,3.3881e+10,
p3,realistic-engaged,thr-hoarder,threshold,18,engagement-profile,206596.91,11700.00,5,N,,,596974511.60,0.00,781.00,12820.27,131710.39,205698.91,0.00,3600.00,3600.00,3600.00,900.00,9.6121e-1,9.2701e+4,2.5453e+7,4.1771e+10,
p3,realistic-engaged,thr-hoarder,threshold,19,engagement-profile,245032.90,13500.00,5,N,,,345893774255.03,0.00,781.00,33522.24,114691.64,244134.90,0.00,3600.00,3600.00,5400.00,900.00,9.6121e-1,3.0004e+5,4.7346e+6,3.9202e+11,
