pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t5_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t5_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass,t5_exit_mass
p2,realistic-engaged,comp-rusher,completion,10,engagement-profile,192614.49,14400.00,5,N,,,13714311989.64,0.00,587.00,19240.09,138802.62,191722.49,0.00,3600.00,5400.00,4500.00,900.00,1.0002e+0,2.2891e+5,3.1349e+7,6.0494e+10,
p2,realistic-engaged,comp-rusher,completion,11,engagement-profile,204909.15,13500.00,5,N,,,27281707670.72,0.00,587.00,7665.29,121383.87,204017.15,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,5.9879e+4,1.3528e+8,1.7891e+11,
p2,realistic-engaged,comp-rusher,completion,12,engagement-profile,184932.57,16200.00,5,N,,,14130181199.26,0.00,587.00,12801.95,95624.70,184039.57,0.00,3600.00,8100.00,3600.00,900.00,1.0002e+0,1.3488e+5,2.5556e+7,7.7866e+10,
p2,realistic-engaged,comp-rusher,completion,13,engagement-profile,224052.55,13500.00,5,N,,,25506559172.78,0.00,587.00,16838.53,145478.95,223649.55,0.00,3600.00,6300.00,2700.00,900.00,1.0002e+0,1.9383e+5,1.0616e+8,3.3964e+10,
p2,realistic-engaged,comp-rusher,completion,14,engagement-profile,269579.63,13500.00,5,N,,,18163591382.80,0.00,587.00,28833.80,167514.47,268841.63,0.00,3600.00,5400.00,3600.00,900.00,1.0002e+0,3.6900e+5,7.7678e+7,3.9338e+10,
p2,realistic-engaged,comp-rusher,completion,15,engagement-profile,208230.44,13500.00,5,N,,,10721885583.04,0.00,587.00,70511.57,136687.38,207337.44,0.00,3600.00,5400.00,3600.00,900.00,1.0002e+0,9.7763e+5,2.9374e+7,5.4123e+10,
p2,realistic-engaged,comp-rusher,completion,16,engagement-profile,223893.88,14400.00,5,N,,,16026380521.51,0.00,587.00,6529.97,115441.54,223000.88,0.00,3600.00,7200.00,2700.00,900.00,1.0002e+0,4.3290e+4,5.3256e+7,1.0621e+11,
p2,realistic-engaged,comp-rusher,completion,17,engagement-profile,193930.67,12600.00,5,N,,,93860697657.90,0.00,587.00,33596.44,124343.70,193037.67,0.00,3600.00,4500.00,3600.00,900.00,1.0002e+0,4.3855e+5,2.7295e+8,1.2774e+11,
p2,realistic-engaged,comp-rusher,completion,18,engagement-profile,232784.84,13500.00,5,N,,,13787765479.13,0.00,587.00,12822.27,168231.91,231891.84,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,1.3519e+5,2.9309e+7,8.6559e+10,
p2,realistic-engaged,comp-rusher,completion,19,engagement-profile,245032.90,13500.00,5,N,,,11852925167.78,0.00,587.00,33524.24,146996.59,244140.90,0.00,3600.00,5400.00,3600.00,900.00,1.0002e+0,4.3750e+5,4.5326e+7,8.2516e+10,
