pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t5_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t5_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass,t5_exit_mass
p2,realistic-engaged,comp-rusher,completion,10,engagement-profile,258827.71,16200.00,5,N,,,18149113690.28,0.00,587.00,19240.09,138802.62,257933.71,0.00,3600.00,5400.00,6300.00,900.00,1.0002e+0,2.2891e+5,3.1349e+7,3.0095e+11,
p2,realistic-engaged,comp-rusher,completion,11,engagement-profile,204909.15,13500.00,5,N,,,22738406515.65,0.00,587.00,7665.29,121383.87,204017.15,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,5.9879e+4,1.3528e+8,1.8949e+11,
p2,realistic-engaged,comp-rusher,completion,12,engagement-profile,269170.18,17100.00,5,N,,,17959434254.72,0.00,587.00,12801.95,95624.70,268275.18,0.00,3600.00,8100.00,4500.00,900.00,1.0002e+0,1.3488e+5,2.5556e+7,2.5706e+11,
p2,realistic-engaged,comp-rusher,completion,13,engagement-profile,258149.23,14400.00,5,N,,,12242987053.76,0.00,587.00,16838.53,145478.95,257255.23,0.00,3600.00,6300.00,3600.00,900.00,1.0002e+0,1.9383e+5,1.0616e+8,1.9047e+11,
p2,realistic-engaged,comp-rusher,completion,14,engagement-profile,331372.02,15300.00,5,N,,,21447122066.95,0.00,587.00,28833.80,167514.47,330474.02,0.00,3600.00,5400.00,5400.00,900.00,1.0002e+0,3.6900e+5,7.7678e+7,6.4168e+11,
p2,realistic-engaged,comp-rusher,completion,15,engagement-profile,208230.44,13500.00,5,N,,,23770512386.95,0.00,587.00,70511.57,136687.38,207335.44,0.00,3600.00,5400.00,3600.00,900.00,1.0002e+0,9.7763e+5,2.9374e+7,2.0422e+11,
p2,realistic-engaged,comp-rusher,completion,16,engagement-profile,344663.42,18900.00,5,N,,,12640067804.95,0.00,587.00,6529.97,115441.54,343766.42,0.00,3600.00,7200.00,7200.00,900.00,1.0002e+0,4.3290e+4,5.3256e+7,2.9819e+11,
p2,realistic-engaged,comp-rusher,completion,17,engagement-profile,212809.59,15300.00,5,N,,,2934369837656.35,0.00,587.00,33596.44,124343.70,211911.59,0.00,3600.00,4500.00,6300.00,900.00,1.0002e+0,4.3855e+5,2.7295e+8,5.3417e+11,
p2,realistic-engaged,comp-rusher,completion,18,engagement-profile,232784.84,13500.00,5,N,,,20308655198.01,0.00,587.00,12822.27,168231.91,231890.84,0.00,3600.00,4500.00,4500.00,900.00,1.0002e+0,1.3519e+5,2.9309e+7,3.4453e+11,
p2,realistic-engaged,comp-rusher,completion,19,engagement-profile,370530.23,16200.00,5,N,,,20124082939.92,0.00,587.00,33524.24,146996.59,369632.23,0.00,3600.00,5400.00,6300.00,900.00,1.0002e+0,4.3750e+5,4.5326e+7,4.8654e+11,
